Timestamp;y;jlook_y_gyro
4792000;-4.320055E-001;5.501697E-002
4793000;-3.334013E-001;5.395171E-002
4794000;-2.309939E-001;5.182118E-002
4795000;-1.259523E-001;5.288645E-002
4796000;-1.947878E-002;5.395171E-002
4797000;8.721739E-002;5.395171E-002
4798000;1.929250E-001;5.395171E-002
4799000;2.964315E-001;5.288645E-002
4800000;3.965517E-001;5.288645E-002
4801000;4.921658E-001;5.288645E-002
4802000;5.821590E-001;5.288645E-002
4803000;6.655141E-001;5.395171E-002
4804000;7.413028E-001;5.395171E-002
4805000;8.086236E-001;5.288645E-002
4806000;8.667254E-001;5.182118E-002
4807000;9.149665E-001;5.182118E-002
4808000;9.527711E-001;5.395171E-002
4809000;9.797032E-001;5.395171E-002
4810000;9.954844E-001;5.395171E-002
4811000;9.999270E-001;5.501697E-002
4812000;9.929465E-001;5.608224E-002
4813000;9.746609E-001;5.501697E-002
4814000;9.452779E-001;5.395171E-002
4815000;9.051070E-001;5.288645E-002
4816000;8.546166E-001;5.288645E-002
4817000;7.943959E-001;5.182118E-002
4818000;7.251256E-001;5.182118E-002
4819000;6.475717E-001;5.182118E-002
4820000;5.626457E-001;5.182118E-002
4821000;4.713119E-001;5.182118E-002
4822000;3.746027E-001;5.288645E-002
4823000;2.736194E-001;5.288645E-002
4824000;1.695198E-001;5.182118E-002
4825000;6.349689E-002;5.182118E-002
4826000;-4.326072E-002;5.288645E-002
4827000;-1.495255E-001;5.288645E-002
4828000;-2.540764E-001;5.288645E-002
4829000;-3.557371E-001;5.182118E-002
4830000;-4.533463E-001;5.182118E-002
4831000;-5.457852E-001;5.288645E-002
4832000;-6.320006E-001;5.395171E-002
4833000;-7.110146E-001;5.395171E-002
4834000;-7.819262E-001;5.288645E-002
4835000;-8.439279E-001;5.182118E-002
4836000;-8.963007E-001;5.288645E-002
4837000;-9.384642E-001;5.288645E-002
4838000;-9.699447E-001;5.288645E-002
4839000;-9.903430E-001;5.395171E-002
4840000;-9.994650E-001;5.395171E-002
4841000;-9.972093E-001;5.395171E-002
4842000;-9.835679E-001;5.288645E-002
4843000;-9.587195E-001;5.395171E-002
4844000;-9.229534E-001;5.501697E-002
4845000;-8.766643E-001;5.501697E-002
4846000;-8.203757E-001;5.501697E-002
4847000;-7.547414E-001;5.501697E-002
4848000;-6.805127E-001;5.395171E-002
4849000;-5.985163E-001;5.288645E-002
4850000;-5.096975E-001;5.288645E-002
4851000;-4.150747E-001;5.288645E-002
4852000;-3.157258E-001;5.395171E-002
4853000;-2.127668E-001;5.501697E-002
4854000;-1.073855E-001;5.501697E-002
4855000;-7.789552E-004;5.608224E-002
4856000;1.058241E-001;5.501697E-002
4857000;2.112329E-001;5.501697E-002
4858000;3.142382E-001;5.501697E-002
4859000;4.136434E-001;5.395171E-002
4860000;5.083460E-001;5.288645E-002
4861000;5.972611E-001;5.182118E-002
4862000;6.793560E-001;5.182118E-002
4863000;7.537087E-001;5.288645E-002
4864000;8.194796E-001;5.288645E-002
4865000;8.759124E-001;5.288645E-002
4866000;9.223437E-001;5.395171E-002
4867000;9.582730E-001;5.395171E-002
4868000;9.832901E-001;5.395171E-002
4869000;9.970841E-001;5.288645E-002
4870000;9.995131E-001;5.288645E-002
4871000;9.905638E-001;5.288645E-002
4872000;9.703210E-001;5.288645E-002
4873000;9.390022E-001;5.288645E-002
4874000;8.969979E-001;5.288645E-002
4875000;8.447759E-001;5.288645E-002
4876000;7.828996E-001;5.395171E-002
4877000;7.121179E-001;5.395171E-002
4878000;6.332202E-001;5.288645E-002
4879000;5.470959E-001;5.288645E-002
4880000;4.547442E-001;5.288645E-002
4881000;3.572053E-001;5.501697E-002
4882000;2.555945E-001;5.501697E-002
4883000;1.510770E-001;5.395171E-002
4884000;4.482919E-002;5.395171E-002
4885000;-6.193054E-002;5.288645E-002
4886000;-1.679714E-001;5.288645E-002
4887000;-2.721089E-001;5.395171E-002
4888000;-3.731486E-001;5.501697E-002
4889000;-4.699335E-001;5.395171E-002
4890000;-5.613457E-001;5.288645E-002
4891000;-6.463767E-001;5.395171E-002
4892000;-7.240475E-001;5.288645E-002
4893000;-7.934377E-001;5.288645E-002
4894000;-8.538013E-001;5.288645E-002
4895000;-9.044445E-001;5.288645E-002
4896000;-9.447581E-001;5.288645E-002
4897000;-9.743075E-001;5.395171E-002
4898000;-9.927639E-001;5.395171E-002
4899000;-9.999026E-001;5.395171E-002
4900000;-9.956286E-001;5.395171E-002
4901000;-9.800189E-001;5.395171E-002
4902000;-9.532543E-001;5.395171E-002
4903000;-9.155939E-001;5.501697E-002
4904000;-8.675076E-001;5.501697E-002
4905000;-8.095510E-001;5.608224E-002
4906000;-7.423500E-001;5.608224E-002
4907000;-6.666838E-001;5.501697E-002
4908000;-5.834370E-001;5.501697E-002
4909000;-4.935320E-001;5.501697E-002
4910000;-3.979908E-001;5.501697E-002
4911000;-2.979310E-001;5.395171E-002
4912000;-1.944666E-001;5.182118E-002
4913000;-8.878067E-002;5.288645E-002
4914000;1.790314E-002;5.395171E-002
4915000;1.243954E-001;5.395171E-002
4916000;2.294701E-001;5.501697E-002
4917000;3.319142E-001;5.501697E-002
4918000;4.305904E-001;5.501697E-002
4919000;5.243644E-001;5.501697E-002
4920000;6.121370E-001;5.501697E-002
4921000;6.929488E-001;5.501697E-002
4922000;7.658719E-001;5.395171E-002
4923000;8.300519E-001;5.288645E-002
4924000;8.847637E-001;5.395171E-002
4925000;9.294087E-001;5.395171E-002
4926000;9.634591E-001;5.395171E-002
4927000;9.865090E-001;5.288645E-002
4928000;9.983298E-001;5.395171E-002
4929000;9.987842E-001;5.395171E-002
4930000;9.878269E-001;5.395171E-002
4931000;9.656200E-001;5.395171E-002
4932000;9.324188E-001;5.288645E-002
4933000;8.885832E-001;5.288645E-002
4934000;8.346096E-001;5.288645E-002
4935000;7.711339E-001;5.395171E-002
4936000;6.988792E-001;5.395171E-002
4937000;6.186352E-001;5.395171E-002
4938000;5.313488E-001;5.395171E-002
4939000;4.380221E-001;5.395171E-002
4940000;3.396820E-001;5.288645E-002
4941000;2.374732E-001;5.182118E-002
4942000;1.325722E-001;5.182118E-002
4943000;2.614635E-002;5.288645E-002
4944000;-8.057689E-002;5.288645E-002
4945000;-1.863702E-001;5.395171E-002
4946000;-2.900549E-001;5.501697E-002
4947000;-3.904250E-001;5.501697E-002
4948000;-4.863377E-001;5.501697E-002
4949000;-5.767252E-001;5.608224E-002
4950000;-6.605293E-001;5.608224E-002
4951000;-7.367946E-001;5.395171E-002
4952000;-8.046801E-001;5.288645E-002
4953000;-8.633935E-001;5.182118E-002
4954000;-9.122453E-001;5.182118E-002
4955000;-9.507161E-001;5.288645E-002
4956000;-9.783632E-001;5.288645E-002
4957000;-9.948304E-001;5.395171E-002
4958000;-9.999679E-001;5.395171E-002
4959000;-9.937215E-001;5.501697E-002
4960000;-9.761363E-001;5.501697E-002
4961000;-9.474223E-001;5.501697E-002
4962000;-9.079188E-001;5.501697E-002
4963000;-8.580701E-001;5.395171E-002
4964000;-7.984282E-001;5.395171E-002
4965000;-7.296904E-001;5.395171E-002
4966000;-6.526437E-001;5.395171E-002
4967000;-5.681525E-001;5.501697E-002
4968000;-4.771800E-001;5.608224E-002
4969000;-3.807742E-001;5.608224E-002
4970000;-2.800363E-001;5.608224E-002
4971000;-1.760927E-001;5.501697E-002
4972000;-7.014490E-002;5.288645E-002
4973000;3.659161E-002;5.288645E-002
4974000;1.429218E-001;5.182118E-002
4975000;2.476229E-001;5.182118E-002
4976000;3.494946E-001;5.182118E-002
4977000;4.473887E-001;5.395171E-002
4978000;5.401815E-001;5.182118E-002
4979000;6.268147E-001;5.182118E-002
4980000;7.063138E-001;5.182118E-002
4981000;7.777491E-001;5.182118E-002
4982000;8.403221E-001;5.182118E-002
4983000;8.933361E-001;5.182118E-002
4984000;9.361421E-001;5.288645E-002
4985000;9.682831E-001;5.395171E-002
4986000;9.894041E-001;5.501697E-002
4987000;9.992359E-001;5.395171E-002
4988000;9.976720E-001;5.395171E-002
4989000;9.847495E-001;5.395171E-002
4990000;9.606069E-001;5.288645E-002
4991000;9.254924E-001;5.395171E-002
4992000;8.798470E-001;5.395171E-002
4993000;8.241789E-001;5.395171E-002
4994000;7.590974E-001;5.288645E-002
4995000;6.853763E-001;5.288645E-002
4996000;6.038438E-001;5.395171E-002
4997000;5.154239E-001;5.395171E-002
4998000;4.211340E-001;5.395171E-002
4999000;3.220398E-001;5.395171E-002
5000000;2.192764E-001;5.288645E-002
5001000;1.140192E-001;5.288645E-002
5002000;7.454002E-003;5.395171E-002
5003000;-9.919712E-002;5.395171E-002
5004000;-2.047048E-001;5.501697E-002
5005000;-3.078895E-001;5.501697E-002
5006000;-4.075685E-001;5.395171E-002
5007000;-5.025928E-001;5.501697E-002
5008000;-5.918896E-001;5.501697E-002
5009000;-6.744464E-001;5.395171E-002
5010000;-7.493176E-001;5.288645E-002
5011000;-8.156359E-001;5.288645E-002
5012000;-8.726637E-001;5.288645E-002
5013000;-9.197515E-001;5.288645E-002
5014000;-9.563512E-001;5.288645E-002
5015000;-9.820428E-001;5.395171E-002
5016000;-9.965523E-001;5.501697E-002
5017000;-9.997103E-001;5.288645E-002
5018000;-9.914494E-001;5.182118E-002
5019000;-9.719031E-001;5.182118E-002
5020000;-9.412894E-001;5.395171E-002
5021000;-8.999254E-001;5.395171E-002
5022000;-8.483139E-001;5.288645E-002
5023000;-7.870386E-001;5.288645E-002
5024000;-7.167870E-001;5.395171E-002
5025000;-6.383566E-001;5.288645E-002
5026000;-5.526688E-001;5.182118E-002
5027000;-4.606766E-001;5.075591E-002
5028000;-3.634198E-001;5.182118E-002
5029000;-2.620387E-001;5.288645E-002
5030000;-1.576619E-001;5.288645E-002
5031000;0.000000E+000;5.288645E-002
5032000;1.097340E-001;5.288645E-002
5033000;2.181420E-001;5.395171E-002
5034000;3.239149E-001;5.395171E-002
5035000;4.257750E-001;5.501697E-002
5036000;5.224923E-001;5.395171E-002
5037000;6.128987E-001;5.395171E-002
5038000;6.959022E-001;5.395171E-002
5039000;7.705007E-001;5.395171E-002
5040000;8.357929E-001;5.501697E-002
5041000;8.909904E-001;5.501697E-002
5042000;9.354267E-001;5.608224E-002
5043000;9.685650E-001;5.608224E-002
5044000;9.900051E-001;5.501697E-002
5045000;9.994880E-001;5.501697E-002
5046000;9.968993E-001;5.395171E-002
5047000;9.822701E-001;5.395171E-002
5048000;9.557773E-001;5.501697E-002
5049000;9.177406E-001;5.501697E-002
5050000;8.686194E-001;5.608224E-002
5051000;8.090070E-001;5.608224E-002
5052000;7.396234E-001;5.395171E-002
5053000;6.613063E-001;5.288645E-002
5054000;5.750017E-001;5.182118E-002
5055000;4.817519E-001;5.288645E-002
5056000;3.826829E-001;5.395171E-002
5057000;2.789897E-001;5.395171E-002
5058000;1.719276E-001;5.501697E-002
5059000;6.278938E-002;5.501697E-002
5060000;-4.710670E-002;5.501697E-002
5061000;-1.564332E-001;5.395171E-002
5062000;-2.638703E-001;5.288645E-002
5063000;-3.681197E-001;5.288645E-002
5064000;-4.679231E-001;5.288645E-002
5065000;-5.620744E-001;5.288645E-002
5066000;-6.494370E-001;5.182118E-002
5067000;-7.289559E-001;5.075591E-002
5068000;-7.996702E-001;5.182118E-002
5069000;-8.607263E-001;5.288645E-002
5070000;-9.113868E-001;5.395171E-002
5071000;-9.510396E-001;5.395171E-002
5072000;-9.792061E-001;5.395171E-002
5073000;-9.955457E-001;5.395171E-002
5074000;-9.998615E-001;5.501697E-002
5075000;-9.921009E-001;5.501697E-002
5076000;-9.723580E-001;5.395171E-002
5077000;-9.408708E-001;5.288645E-002
5078000;-8.980198E-001;5.288645E-002
5079000;-8.443226E-001;5.288645E-002
5080000;-7.804271E-001;5.288645E-002
5081000;-7.071057E-001;5.395171E-002
5082000;-6.252395E-001;5.395171E-002
5083000;-5.358225E-001;5.501697E-002
5084000;-4.399343E-001;5.501697E-002
5085000;-3.387328E-001;5.395171E-002
5086000;-2.334408E-001;5.501697E-002
5087000;-1.253299E-001;5.182118E-002
5088000;-1.570517E-002;5.182118E-002
5089000;9.410894E-002;5.288645E-002
5090000;2.027854E-001;5.288645E-002
5091000;3.090133E-001;5.395171E-002
5092000;4.115087E-001;5.288645E-002
5093000;5.090333E-001;5.182118E-002
5094000;6.004106E-001;5.075591E-002
5095000;6.845361E-001;5.075591E-002
5096000;7.603934E-001;5.182118E-002
5097000;8.270674E-001;5.288645E-002
5098000;8.837522E-001;5.395171E-002
5099000;9.297633E-001;5.395171E-002
5100000;9.645447E-001;5.288645E-002
5101000;9.876768E-001;5.182118E-002
5102000;9.988799E-001;5.182118E-002
5103000;9.980186E-001;5.288645E-002
5104000;9.851035E-001;5.288645E-002
5105000;9.602904E-001;5.395171E-002
5106000;9.238787E-001;5.395171E-002
5107000;8.763033E-001;5.395171E-002
5108000;8.181440E-001;5.395171E-002
5109000;7.501036E-001;5.288645E-002
5110000;6.730038E-001;5.288645E-002
5111000;5.877764E-001;5.395171E-002
5112000;4.954498E-001;5.395171E-002
5113000;3.971394E-001;5.395171E-002
5114000;2.940334E-001;5.395171E-002
5115000;1.873757E-001;5.395171E-002
5116000;7.845497E-002;5.288645E-002
5117000;-3.141240E-002;5.182118E-002
5118000;-1.409010E-001;5.288645E-002
5119000;-2.486879E-001;5.501697E-002
5120000;-3.534704E-001;5.608224E-002
5121000;-4.539846E-001;5.608224E-002
5122000;-5.490156E-001;5.608224E-002
5123000;-6.374159E-001;5.608224E-002
5124000;-7.181172E-001;5.608224E-002
5125000;-7.901459E-001;5.608224E-002
5126000;-8.526314E-001;5.608224E-002
5127000;-9.048190E-001;5.608224E-002
5128000;-9.460787E-001;5.501697E-002
5129000;-9.759120E-001;5.395171E-002
5130000;-9.939584E-001;5.395171E-002
5131000;-1.000000E+000;5.501697E-002
5132000;-9.939578E-001;5.501697E-002
5133000;-9.759106E-001;5.501697E-002
5134000;-9.460769E-001;5.395171E-002
5135000;-9.048165E-001;5.288645E-002
5136000;-8.526281E-001;5.288645E-002
5137000;-7.901422E-001;5.288645E-002
5138000;-7.181131E-001;5.288645E-002
5139000;-6.374107E-001;5.288645E-002
5140000;-5.490106E-001;5.288645E-002
5141000;-4.539792E-001;5.182118E-002
5142000;-3.534648E-001;5.182118E-002
5143000;-2.486821E-001;5.182118E-002
5144000;-1.408951E-001;5.288645E-002
5145000;-3.140641E-002;5.288645E-002
5146000;7.846095E-002;5.395171E-002
5147000;1.873823E-001;5.395171E-002
5148000;2.940392E-001;5.288645E-002
5149000;3.971449E-001;5.182118E-002
5150000;4.954556E-001;5.182118E-002
5151000;5.877813E-001;5.182118E-002
5152000;6.730082E-001;5.288645E-002
5153000;7.501080E-001;5.395171E-002
5154000;8.181474E-001;5.395171E-002
5155000;8.763058E-001;5.395171E-002
5156000;9.238812E-001;5.288645E-002
5157000;9.602920E-001;5.182118E-002
5158000;9.851045E-001;5.182118E-002
5159000;9.980191E-001;5.288645E-002
5160000;9.988796E-001;5.501697E-002
5161000;9.876759E-001;5.608224E-002
5162000;9.645429E-001;5.501697E-002
5163000;9.297608E-001;5.288645E-002
5164000;8.837488E-001;5.288645E-002
5165000;8.270636E-001;5.395171E-002
5166000;7.603894E-001;5.501697E-002
5167000;6.845306E-001;5.608224E-002
5168000;6.004052E-001;5.501697E-002
5169000;5.090282E-001;5.395171E-002
5170000;4.115019E-001;5.395171E-002
5171000;3.090069E-001;5.395171E-002
5172000;2.027796E-001;5.288645E-002
5173000;9.410149E-002;5.182118E-002
5174000;-1.571191E-002;5.182118E-002
5175000;-1.253358E-001;5.288645E-002
5176000;-2.334478E-001;5.395171E-002
5177000;-3.387377E-001;5.395171E-002
5178000;-4.399383E-001;5.501697E-002
5179000;-5.358259E-001;5.501697E-002
5180000;-6.252424E-001;5.501697E-002
5181000;-7.071068E-001;5.501697E-002
5182000;-7.804278E-001;5.501697E-002
5183000;-8.443227E-001;5.501697E-002
5184000;-8.980192E-001;5.501697E-002
5185000;-9.408700E-001;5.501697E-002
5186000;-9.723573E-001;5.608224E-002
5187000;-9.921003E-001;5.501697E-002
5188000;-9.998614E-001;5.395171E-002
5189000;-9.955463E-001;5.288645E-002
5190000;-9.792073E-001;5.395171E-002
5191000;-9.510422E-001;5.395171E-002
5192000;-9.113904E-001;5.395171E-002
5193000;-8.607310E-001;5.395171E-002
5194000;-7.996770E-001;5.501697E-002
5195000;-7.289639E-001;5.501697E-002
5196000;-6.494464E-001;5.501697E-002
5197000;-5.620850E-001;5.501697E-002
5198000;-4.679360E-001;5.501697E-002
5199000;-3.681340E-001;5.501697E-002
5200000;-2.638855E-001;5.501697E-002
5201000;-1.564510E-001;5.288645E-002
5202000;-4.712503E-002;5.182118E-002
5203000;6.277051E-002;5.075591E-002
5204000;1.719084E-001;4.969065E-002
5205000;2.789692E-001;5.075591E-002
5206000;3.826626E-001;5.182118E-002
5207000;4.817321E-001;5.395171E-002
5208000;5.749816E-001;5.501697E-002
5209000;6.612875E-001;5.395171E-002
5210000;7.396061E-001;5.182118E-002
5211000;8.089917E-001;5.182118E-002
5212000;8.686055E-001;5.395171E-002
5213000;9.177293E-001;5.608224E-002
5214000;9.557687E-001;5.608224E-002
5215000;9.822643E-001;5.608224E-002
5216000;9.968967E-001;5.608224E-002
5217000;9.994889E-001;5.608224E-002
5218000;9.900097E-001;5.608224E-002
5219000;9.685736E-001;5.501697E-002
5220000;9.354392E-001;5.395171E-002
5221000;8.910066E-001;5.501697E-002
5222000;8.358135E-001;5.608224E-002
5223000;7.705250E-001;5.501697E-002
5224000;6.959300E-001;5.395171E-002
5225000;6.129308E-001;5.395171E-002
5226000;5.225273E-001;5.395171E-002
5227000;4.258126E-001;5.395171E-002
5228000;3.239547E-001;5.395171E-002
5229000;2.181850E-001;5.501697E-002
5230000;1.097782E-001;5.501697E-002
5231000;4.493972E-005;5.395171E-002
5232000;-1.096874E-001;5.182118E-002
5233000;-2.180957E-001;5.182118E-002
5234000;-3.238695E-001;5.288645E-002
5235000;-4.257312E-001;5.288645E-002
5236000;-5.224493E-001;5.288645E-002
5237000;-6.128584E-001;5.288645E-002
5238000;-6.958653E-001;5.395171E-002
5239000;-7.704666E-001;5.288645E-002
5240000;-8.357633E-001;5.288645E-002
5241000;-8.909658E-001;5.395171E-002
5242000;-9.354073E-001;5.501697E-002
5243000;-9.685508E-001;5.501697E-002
5244000;-9.899970E-001;5.395171E-002
5245000;-9.994862E-001;5.288645E-002
5246000;-9.969041E-001;5.182118E-002
5247000;-9.822816E-001;5.288645E-002
5248000;-9.557953E-001;5.395171E-002
5249000;-9.177651E-001;5.395171E-002
5250000;-8.686510E-001;5.288645E-002
5251000;-8.090448E-001;5.288645E-002
5252000;-7.396669E-001;5.182118E-002
5253000;-6.613563E-001;5.182118E-002
5254000;-5.750566E-001;5.288645E-002
5255000;-4.818111E-001;5.501697E-002
5256000;-3.827469E-001;5.395171E-002
5257000;-2.790568E-001;5.182118E-002
5258000;-1.719969E-001;5.182118E-002
5259000;-6.286018E-002;5.075591E-002
5260000;4.703524E-002;5.182118E-002
5261000;1.563621E-001;5.288645E-002
5262000;2.637973E-001;5.395171E-002
5263000;3.680489E-001;5.288645E-002
5264000;4.678552E-001;5.182118E-002
5265000;5.620105E-001;5.182118E-002
5266000;6.493779E-001;5.182118E-002
5267000;7.289022E-001;5.182118E-002
5268000;7.996230E-001;5.288645E-002
5269000;8.606845E-001;5.288645E-002
5270000;9.113529E-001;5.288645E-002
5271000;9.510140E-001;5.395171E-002
5272000;9.791892E-001;5.395171E-002
5273000;9.955380E-001;5.288645E-002
5274000;9.998630E-001;5.288645E-002
5275000;9.921123E-001;5.395171E-002
5276000;9.723790E-001;5.395171E-002
5277000;9.409014E-001;5.395171E-002
5278000;8.980598E-001;5.395171E-002
5279000;8.443713E-001;5.288645E-002
5280000;7.804844E-001;5.288645E-002
5281000;7.071700E-001;5.395171E-002
5282000;6.253134E-001;5.501697E-002
5283000;5.359028E-001;5.501697E-002
5284000;4.400202E-001;5.501697E-002
5285000;3.388235E-001;5.501697E-002
5286000;2.335351E-001;5.501697E-002
5287000;1.254264E-001;5.395171E-002
5288000;1.580327E-002;5.288645E-002
5289000;-9.400751E-002;5.288645E-002
5290000;-2.026857E-001;5.395171E-002
5291000;-3.089156E-001;5.501697E-002
5292000;-4.114145E-001;5.501697E-002
5293000;-5.089443E-001;5.608224E-002
5294000;-6.003273E-001;5.501697E-002
5295000;-6.844597E-001;5.501697E-002
5296000;-7.603234E-001;5.395171E-002
5297000;-8.270065E-001;5.395171E-002
5298000;-8.837013E-001;5.395171E-002
5299000;-9.297230E-001;5.501697E-002
5300000;-9.645160E-001;5.501697E-002
5301000;-9.876599E-001;5.395171E-002
5302000;-9.988751E-001;5.501697E-002
5303000;-9.980264E-001;5.714750E-002
5304000;-9.851239E-001;5.608224E-002
5305000;-9.603232E-001;5.501697E-002
5306000;-9.239224E-001;5.501697E-002
5307000;-8.763587E-001;5.501697E-002
5308000;-8.182107E-001;5.501697E-002
5309000;-7.501810E-001;5.501697E-002
5310000;-6.730932E-001;5.395171E-002
5311000;-5.878744E-001;5.288645E-002
5312000;-4.955556E-001;5.288645E-002
5313000;-3.972520E-001;5.288645E-002
5314000;-2.941508E-001;5.395171E-002
5315000;-1.874970E-001;5.501697E-002
5316000;-7.857891E-002;5.501697E-002
5317000;3.128513E-002;5.608224E-002
5318000;1.407743E-001;5.501697E-002
5319000;2.485631E-001;5.501697E-002
5320000;3.533499E-001;5.395171E-002
5321000;4.538692E-001;5.395171E-002
5322000;5.489068E-001;5.395171E-002
5323000;6.373151E-001;5.395171E-002
5324000;7.180241E-001;5.395171E-002
5325000;7.900636E-001;5.395171E-002
5326000;8.525611E-001;5.501697E-002
5327000;9.047619E-001;5.501697E-002
5328000;9.460351E-001;5.501697E-002
5329000;9.758828E-001;5.395171E-002
5330000;9.939441E-001;5.182118E-002
5331000;9.999992E-001;5.075591E-002
5332000;9.939725E-001;5.075591E-002
5333000;9.759409E-001;5.182118E-002
5334000;9.461223E-001;5.182118E-002
5335000;9.048768E-001;5.288645E-002
5336000;8.527027E-001;5.395171E-002
5337000;7.902300E-001;5.395171E-002
5338000;7.182155E-001;5.395171E-002
5339000;6.375248E-001;5.288645E-002
5340000;5.491344E-001;5.288645E-002
5341000;4.541119E-001;5.182118E-002
5342000;3.536049E-001;5.288645E-002
5343000;2.488272E-001;5.395171E-002
5344000;1.410442E-001;5.395171E-002
5345000;3.156063E-002;5.288645E-002
5346000;-7.830714E-002;5.288645E-002
5347000;-1.872293E-001;5.288645E-002
5348000;-2.938904E-001;5.288645E-002
5349000;-3.970021E-001;5.395171E-002
5350000;-4.953192E-001;5.501697E-002
5351000;-5.876520E-001;5.608224E-002
5352000;-6.728901E-001;5.608224E-002
5353000;-7.500015E-001;5.501697E-002
5354000;-8.180550E-001;5.395171E-002
5355000;-8.762286E-001;5.395171E-002
5356000;-9.238179E-001;5.395171E-002
5357000;-9.602456E-001;5.395171E-002
5358000;-9.850751E-001;5.288645E-002
5359000;-9.980078E-001;5.182118E-002
5360000;-9.988868E-001;5.182118E-002
5361000;-9.877015E-001;5.182118E-002
5362000;-9.645871E-001;5.182118E-002
5363000;-9.298228E-001;5.288645E-002
5364000;-8.838283E-001;5.395171E-002
5365000;-8.271610E-001;5.288645E-002
5366000;-7.605022E-001;5.182118E-002
5367000;-6.846583E-001;5.075591E-002
5368000;-6.005453E-001;5.075591E-002
5369000;-5.091791E-001;5.182118E-002
5370000;-4.116631E-001;5.395171E-002
5371000;-3.091750E-001;5.501697E-002
5372000;-2.029557E-001;5.395171E-002
5373000;-9.428197E-002;5.288645E-002
5374000;1.553068E-002;5.288645E-002
5375000;1.251561E-001;5.395171E-002
5376000;2.332702E-001;5.501697E-002
5377000;3.385674E-001;5.501697E-002
5378000;4.397759E-001;5.501697E-002
5379000;5.356708E-001;5.395171E-002
5380000;6.250992E-001;5.288645E-002
5381000;7.069768E-001;5.182118E-002
5382000;7.803128E-001;5.182118E-002
5383000;8.442240E-001;5.182118E-002
5384000;8.979387E-001;5.182118E-002
5385000;9.408079E-001;5.288645E-002
5386000;9.723136E-001;5.395171E-002
5387000;9.920768E-001;5.501697E-002
5388000;9.998580E-001;5.608224E-002
5389000;9.955631E-001;5.501697E-002
5390000;9.792441E-001;5.395171E-002
5391000;9.510980E-001;5.288645E-002
5392000;9.114649E-001;5.288645E-002
5393000;8.608248E-001;5.288645E-002
5394000;7.997867E-001;5.395171E-002
5395000;7.290890E-001;5.501697E-002
5396000;6.495855E-001;5.501697E-002
5397000;5.622363E-001;5.395171E-002
5398000;4.680964E-001;5.288645E-002
5399000;3.683027E-001;5.288645E-002
5400000;2.640634E-001;5.395171E-002
5401000;1.566316E-001;5.395171E-002
5402000;4.730762E-002;5.395171E-002
5403000;-6.258816E-002;5.395171E-002
5404000;-1.717286E-001;5.288645E-002
5405000;-2.787954E-001;5.288645E-002
5406000;-3.824947E-001;5.288645E-002
5407000;-4.815702E-001;5.182118E-002
5408000;-5.748315E-001;5.182118E-002
5409000;-6.611499E-001;5.288645E-002
5410000;-7.394826E-001;5.395171E-002
5411000;-8.088837E-001;5.288645E-002
5412000;-8.685151E-001;5.288645E-002
5413000;-9.176568E-001;5.182118E-002
5414000;-9.557141E-001;5.182118E-002
5415000;-9.822297E-001;5.288645E-002
5416000;-9.968822E-001;5.288645E-002
5417000;-9.994946E-001;5.395171E-002
5418000;-9.900354E-001;5.395171E-002
5419000;-9.686187E-001;5.501697E-002
5420000;-9.355044E-001;5.501697E-002
5421000;-8.910905E-001;5.395171E-002
5422000;-8.359142E-001;5.288645E-002
5423000;-7.706418E-001;5.395171E-002
5424000;-6.960616E-001;5.501697E-002
5425000;-6.130744E-001;5.608224E-002
5426000;-5.226822E-001;5.608224E-002
5427000;-4.259797E-001;5.501697E-002
5428000;-3.241293E-001;5.395171E-002
5429000;-2.183636E-001;5.288645E-002
5430000;-1.099600E-001;5.288645E-002
5431000;-2.276946E-004;5.288645E-002
5432000;1.095071E-001;5.182118E-002
5433000;2.179186E-001;5.182118E-002
5434000;3.236949E-001;5.182118E-002
5435000;4.255641E-001;5.075591E-002
5436000;5.222931E-001;5.075591E-002
5437000;6.127136E-001;5.288645E-002
5438000;6.957337E-001;5.395171E-002
5439000;7.703508E-001;5.395171E-002
5440000;8.356636E-001;5.395171E-002
5441000;8.908819E-001;5.395171E-002
5442000;9.353421E-001;5.288645E-002
5443000;9.685054E-001;5.288645E-002
5444000;9.899713E-001;5.288645E-002
5445000;9.994806E-001;5.288645E-002
5446000;9.969184E-001;5.288645E-002
5447000;9.823158E-001;5.395171E-002
5448000;9.558499E-001;5.608224E-002
5449000;9.178388E-001;5.608224E-002
5450000;8.687420E-001;5.608224E-002
5451000;8.091528E-001;5.501697E-002
5452000;7.397904E-001;5.501697E-002
5453000;6.614929E-001;5.501697E-002
5454000;5.752054E-001;5.608224E-002
5455000;4.819731E-001;5.608224E-002
5456000;3.829153E-001;5.501697E-002
5457000;2.792320E-001;5.501697E-002
5458000;1.721768E-001;5.501697E-002
5459000;6.304253E-002;5.501697E-002
5460000;-4.685265E-002;5.395171E-002
5461000;-1.561815E-001;5.395171E-002
5462000;-2.636208E-001;5.395171E-002
5463000;-3.678788E-001;5.501697E-002
5464000;-4.676934E-001;5.501697E-002
5465000;-5.618592E-001;5.288645E-002
5466000;-6.492388E-001;5.182118E-002
5467000;-7.287771E-001;5.288645E-002
5468000;-7.995132E-001;5.395171E-002
5469000;-8.605915E-001;5.395171E-002
5470000;-9.112778E-001;5.288645E-002
5471000;-9.509578E-001;5.075591E-002
5472000;-9.791524E-001;5.075591E-002
5473000;-9.955212E-001;5.182118E-002
